predicted,actual
0.7786403,
0.882452,1.0
0.9699387,
0.96077245,1.0
0.96753204,
0.941314,
0.9604748,1.0
0.9840515,
0.9199419,
0.9823866,
0.88100266,1.0
0.93374985,1.0
0.8658939,
0.887754,1.0
0.9576516,
0.9056469,
0.96742857,
0.9151992,
0.96865374,
0.92628324,1.0
0.90746367,1.0
0.89559054,
0.9699827,1.0
0.91772956,
0.9498268,
0.8640717,
0.9412368,
0.88750815,
0.9397981,
0.9092526,
0.90655315,
0.78212166,
0.80004233,
0.88437927,1.0
0.9540672,
0.9521375,
0.880297,
0.8201927,
0.9503766,
0.90659493,
0.958425,1.0
0.922051,
0.958477,1.0
0.90465814,
0.9817461,
0.9288391,
0.90694743,1.0
0.9160817,
0.9041056,1.0
0.9381529,
0.91094875,
0.93614686,
0.96680075,
0.8930141,
0.96541584,
0.8450937,
0.9018682,
0.9769875,
0.8924235,
0.94259405,
0.754481,
0.9748121,1.0
0.93911487,
0.8521679,
0.8593653,
0.97927094,
0.8877713,0.0
0.8827011,1.0
0.94410956,
0.88982064,1.0
0.9378302,
0.92923445,
0.96834844,
0.9568088,1.0
0.9565316,
0.87493634,
0.96915543,1.0
0.93963844,
0.9279139,
0.96834475,1.0
0.9803489,
0.8962144,
0.9113672,
0.96567106,
0.96208435,1.0
0.96092695,1.0
0.9058662,
0.8800567,1.0
0.93472123,
0.9278784,
0.90944964,
0.8809163,
0.9574957,
0.88274384,
0.9131384,1.0
0.94527185,1.0
0.80273825,1.0
0.9543913,
0.97448504,
0.943512,1.0
0.91884273,
0.94989973,
0.89709145,
0.9751129,
0.9659307,
0.91979223,
0.9462254,1.0
0.9460383,
0.9169054,
0.95659256,1.0
0.9742353,1.0
0.8626539,
0.9429192,
0.9182025,
0.960439,1.0
0.9597013,
0.81837845,
0.9777404,
0.9194187,1.0
0.9450088,1.0
0.95967036,
0.87226164,
0.94877785,
0.9601086,0.0
0.74083793,
0.9469773,
0.6810263,
0.94908065,1.0
0.9328473,
0.96229064,1.0
0.93356884,1.0
0.9812352,
0.96143204,1.0
0.93612075,1.0
0.973546,1.0
0.9428695,
0.93700755,
0.9393639,
0.94847244,
0.9388119,
0.93726355,
0.9540473,
0.9249495,
0.94054246,
0.8340042,1.0
0.94474405,1.0
0.9103697,
0.9398912,
0.9469954,
0.85692424,
0.90246713,
0.9611958,
0.9068831,
0.94127625,
0.7640527,
0.97593313,
0.93729454,
0.9509107,
0.9270861,
0.93881565,
0.9207015,
0.8060917,
0.9600265,
0.9571605,
0.9470028,
0.9460789,
0.92847127,1.0
0.8990354,
0.9091752,
0.9256488,
0.8970804,
0.9309871,
0.89382106,
0.9681277,
0.94700134,
0.96371067,
0.8869074,
0.87930614,
0.95742965,
0.9155269,
0.900874,
0.9805054,
0.90042996,
0.8819674,
0.9618579,
0.8087854,
0.9643872,
0.7616491,
0.92703855,
0.9086773,
0.93677634,1.0
0.9696689,
0.95187426,
0.9627546,
0.8746332,
0.93879867,
0.857619,
0.9422325,1.0
0.91505146,
0.93225545,
0.94795644,
0.8481985,0.0
0.93574136,
0.95904946,
0.9558186,
0.88662714,
0.84882736,1.0
0.9377195,
0.9240906,
0.96802306,1.0
0.9539988,
0.92357945,
0.9027335,
0.97902405,
0.8958194,1.0
0.96772856,
0.8655565,
0.79651535,
0.93959916,
0.9687743,1.0
0.905771,
0.95889103,
0.960955,
0.94187003,
0.92070097,
0.95006484,1.0
0.9475063,
0.9647259,
0.92376566,1.0
0.94772875,0.0
0.9328103,1.0
0.9390134,
0.9028542,
0.9632951,
0.94271195,1.0
0.8570616,
0.9367944,1.0
0.9783361,
0.7339252,
0.96735686,
0.9346628,
0.91745776,1.0
0.9543477,
0.9403494,
0.9527443,
0.98334587,
0.9596027,
0.9649224,
0.95805854,
0.917712,
0.866099,1.0
0.94136107,
0.86801714,
0.9689764,
0.9705749,
0.980588,1.0
0.91020215,
0.9554582,
0.96029973,
0.95311207,
0.9429584,
0.8567254,
0.9570135,1.0
0.9018525,
0.8507759,
0.9547763,
0.82065517,
0.9264251,
0.95508444,
0.87053376,
0.98116356,1.0
0.8703243,
0.96593994,
0.91752356,
0.8454986,1.0
0.9667371,
0.9136505,1.0
0.96996933,
0.9178871,
0.8939482,
0.9592323,1.0
0.8273004,
0.9111309,
0.9396736,
0.86113757,
0.95730585,
0.67050743,
0.8990418,
0.926771,
0.9390481,
0.9307556,1.0
0.9675408,
0.85630774,
0.9007105,
0.949662,
0.96396613,0.0
0.9663105,
0.96761507,
0.9665813,
0.96116555,
0.951491,
0.86785424,
0.94773734,
0.8348394,
0.9057016,
0.88657004,
0.9296037,
0.94543344,
0.9746407,
0.9635461,
0.97265536,
0.9227963,
0.9154324,
0.96268404,
0.73791575,
0.95512176,
0.9330431,
0.9591418,1.0
0.9092675,
0.8369762,
0.928558,1.0
0.67501336,1.0
0.9530905,
0.92156875,
0.9208074,
0.8518068,
0.874293,
0.9338844,
0.89763385,
0.96516585,
0.9492285,
0.9635828,1.0
0.805055,
0.93230003,1.0
0.9310484,
0.8928506,
0.96081054,
0.9684659,
0.96033126,1.0
0.9671435,
0.9293904,
0.9534006,
0.96088743,1.0
0.8797573,1.0
0.9324021,
0.7063351,1.0
0.9730153,
0.980944,
0.9437955,
0.92425215,
0.9743041,
0.9277356,
0.95635355,
0.90971595,
0.9484289,
0.92342246,1.0
0.8577297,
0.956316,
0.9649747,1.0
0.9543156,
0.9417518,1.0
0.95802593,1.0
0.9535031,
0.95325166,
0.97137284,
0.89096755,
0.94098115,
0.9332423,0.0
0.92904216,
0.9277765,1.0
0.9207519,
0.92384267,
0.95477855,
0.9558111,1.0
0.97548485,
0.88499844,1.0
0.974875,
0.97003055,1.0
0.96186906,1.0
0.96146166,
0.9672345,
0.8466111,1.0
0.841331,
0.8513957,
0.9688166,1.0
0.9425026,
0.82630414,
0.9510972,
0.8753165,
0.91087157,1.0
0.97351766,
0.9753279,1.0
0.7466823,
0.910953,1.0
0.97226095,1.0
0.7034883,
0.93237257,
0.9139022,1.0
0.9742871,
0.9602259,
0.9752984,
0.9579123,
0.9400398,1.0
0.9510127,
0.9193044,1.0
0.93739665,1.0
0.9422908,
0.93406314,1.0
0.91531974,
0.960006,
0.9139401,
0.8016677,1.0
0.9441592,
0.92693806,
0.8632754,1.0
0.92484504,
0.8312848,1.0
0.91095793,
0.9076963,
0.974956,
0.9508723,
0.91977346,
0.95476717,
0.8863948,1.0
0.9580083,
0.9526082,
0.97475815,1.0
0.8785523,
0.95259243,1.0
0.96002907,
0.89929295,
0.9711991,
0.87007564,
0.6924598,
0.9194468,1.0
0.94195217,1.0
0.96422464,
0.8768059,
0.9577323,1.0
0.8872195,
0.97588855,
0.90118283,
0.9600598,1.0
0.88954663,
0.96201783,
0.9500161,1.0
0.9178129,1.0
0.8622919,
0.86404413,
0.9462335,
0.8645625,
0.88010424,
0.8486311,
0.93055403,
0.9459548,
0.912691,1.0
0.96666646,
0.89635587,
0.9684636,1.0
0.86550415,
0.8996478,1.0
0.94840467,
0.9751775,1.0
0.9017349,
0.97429997,
0.9674457,
0.82824284,
0.9339605,
0.9584031,
0.917212,
0.93314713,
0.9415518,1.0
0.68552196,
0.935747,
0.9169082,
0.9708547,
0.7831851,
0.9184696,
0.9211018,
0.8870668,1.0
0.9185227,
0.97112155,
0.9255292,
0.95787275,
0.8819635,
0.9477837,
0.96963197,1.0
0.9789899,
0.93039036,
0.8976895,
0.9686983,1.0
0.9256603,
0.8680761,
0.9162384,
0.9748165,
0.9365252,
0.7394455,1.0
0.90268934,
0.97195214,
0.8413377,
0.8650759,
0.95323086,
0.95473707,
0.95162785,1.0
0.8539728,
0.90923023,1.0
0.9195446,
0.9483682,1.0
0.97004324,
0.94723403,
0.97847474,0.0
0.91991204,
0.8650147,
0.854154,1.0
0.93155015,
0.97475815,
0.96349216,
0.9510748,
0.9555441,
0.963395,
0.83688205,
0.80098975,
0.94842255,
0.91941035,
0.94120574,
0.96395385,
0.90667677,
0.869517,
0.9152014,
0.91540796,
0.8861495,
0.8904684,
0.9050596,
0.95184845,
0.9759266,
0.92399126,1.0
0.96484137,1.0
0.9450027,1.0
0.88472277,
0.9584572,
0.9578391,
0.97362524,
0.9069139,1.0
0.8782779,
0.92373323,
0.96330506,
0.88915485,
0.817154,
0.96506685,
0.945538,
0.96666914,
0.83589864,
0.9631701,
0.9705129,
0.9770444,
0.88923705,
0.94917476,
0.9089584,
0.94028324,
0.9095164,
0.9531948,
0.8400248,
0.93182653,
0.8804184,
0.94693744,
0.97257227,
0.90875685,
0.850407,
0.9584496,
0.87172645,
0.9215153,
0.97889245,
0.9169998,
0.94368356,
0.94762224,
0.9438163,
0.98001593,
0.96054876,
0.960439,
0.9542541,
0.9180421,
0.9153515,1.0
0.9396958,
0.9559823,
0.8446791,
0.9225144,1.0
0.97387594,1.0
0.9063817,
0.9661311,1.0
0.97722536,
0.8573986,
0.9770512,
0.94399726,
0.9744066,
0.92536217,
0.8959927,
0.8767761,
0.86974627,1.0
0.95037526,
0.96848136,1.0
0.9431503,
0.91531134,
0.9460651,
0.85944784,
0.96072084,1.0
0.9545097,1.0
0.95473486,1.0
0.92645323,
0.86195993,
0.8984453,1.0
0.9557259,
0.9240436,
0.880354,
0.9489927,
0.90937215,
0.9690378,
0.97742873,
0.97865796,
0.92482823,
0.9618077,1.0
0.9440475,0.0
0.8895505,
0.8632168,
0.95009625,
0.9135215,1.0
0.8264898,
0.8253898,
0.85020334,
0.9343707,1.0
0.95071834,
0.96826553,
0.95966977,
0.615953,
0.93109506,
0.95335644,1.0
0.93303686,
0.96452576,1.0
0.92744833,
0.9270405,
0.96695685,
0.9599884,
0.9661311,1.0
0.91977096,
0.9428593,
0.9698368,
0.91970086,1.0
0.8891141,
0.9432002,
0.9103234,1.0
0.84468305,
0.8608811,
0.95307046,
0.9440901,1.0
0.9408482,
0.8922448,
0.9549354,
0.9651509,
0.9340855,
0.8575316,0.0
0.94199437,1.0
0.92691636,
0.98837143,
0.98001593,1.0
0.8427015,
0.8960756,
0.92891407,
0.9557121,
0.914648,1.0
0.86153626,
0.9265807,
0.93186367,0.0
0.83395165,
0.9267993,
0.9087981,
0.94031304,
0.90228826,
0.89672935,1.0
0.79332894,
0.9528005,1.0
0.91473573,
0.9630467,
0.90935177,1.0
0.96781933,1.0
0.8052827,1.0
0.89147836,
0.9634203,
0.93438035,
0.96658564,
0.9189161,
0.81597215,
0.9679902,
0.94578564,
0.9084253,1.0
0.9331584,
0.96835315,1.0
0.82266086,1.0
0.9478918,
0.90972304,
0.95475924,
0.9744193,1.0
0.8933743,
0.97869873,
0.93253493,
0.9537397,
0.9534855,
0.9319603,
0.93001395,
0.97287154,
0.93715286,
0.95290524,
0.96391267,
0.9154279,
0.9523529,
0.95089227,
0.9801286,0.0
0.8912477,
0.88010424,1.0
0.9723036,
0.95669806,1.0
0.95202595,
0.9600734,
0.9473715,
0.8687694,1.0
0.9006338,1.0
0.84723014,
0.95993227,1.0
0.97979605,
0.94251376,1.0
0.97350264,
0.97452545,
0.9236116,
0.8478696,1.0
0.8806875,
0.95775604,
0.8394311,
0.9709475,
0.93514156,
0.9322846,
0.9353807,
0.9342099,
0.8476598,
0.9696661,
0.9554703,
0.90381473,
0.75648487,
0.925295,
0.9095524,
0.9319374,1.0
0.8334555,
0.9159239,0.0
0.9433851,
0.9664733,1.0
0.9829565,
0.95419276,
0.9314585,
0.9043514,1.0
0.9620938,
0.8894281,1.0
0.9534117,1.0
0.8889209,
0.93481624,
0.92903847,1.0
0.900367,1.0
0.93217975,
0.9810161,
0.9375577,1.0
0.84425944,
0.9193764,
0.7431923,
0.9535542,
0.9492318,
0.8013486,
0.97406286,1.0
0.8993343,
0.7199268,
0.91762906,
0.9589485,
0.94309527,
0.88193005,
0.9446843,
0.9204932,
0.7960006,
0.96831423,
0.764175,1.0
0.9194064,
0.9512248,
0.92688084,
0.9048245,
0.9308251,
0.9280671,
0.8918869,
0.91532815,
0.9160117,1.0
0.84212,
0.97289103,
0.84901714,1.0
0.93613535,1.0
0.90159136,
0.95952445,1.0
0.9618324,
0.76212883,1.0
0.96325606,1.0
0.8264997,
0.9475817,
0.91802734,
0.94767964,
0.89199543,
0.89440036,1.0
0.91785127,
0.95387083,
0.9634354,
0.83839434,1.0
0.94778293,1.0
0.89631075,1.0
0.9673711,
0.8581299,
0.9062268,
0.9467024,1.0
0.9550549,
0.92139804,1.0
0.86097497,
0.92662776,1.0
0.90643555,
0.94445705,
0.95766807,
0.97353756,
0.96940124,
0.9635704,
0.9433851,
0.9770299,
0.93257695,
0.96332026,
0.94652146,
0.8221735,
0.9741629,
0.97386134,1.0
0.95341754,0.0
0.9700271,
0.9672414,
0.9502692,1.0
0.9037121,1.0
0.928233,
0.93264425,
0.9584747,
0.93066454,
0.8693898,
0.94874525,
0.9583401,
0.9472,
0.8733111,
0.94297487,
0.9739137,
0.97158086,
0.82175726,
0.958853,
0.95116234,1.0
0.8919399,
0.7196986,
0.9569197,
0.94846183,
0.97457504,
0.96586186,
0.92911243,
0.8979998,
0.9786946,
0.8379728,
0.77539164,
0.86354595,
0.80607474,
0.7697143,
0.93607616,
0.9066958,
0.9695333,
0.93960446,
0.9592551,1.0
0.936473,1.0
0.89012694,
0.9691226,1.0
0.8961616,1.0
0.96795994,1.0
0.94568413,1.0
0.7777685,1.0
0.9229339,1.0
0.867307,1.0
0.9363168,
0.90478164,
0.8940044,
0.7853575,
0.96546894,
0.95873183,
0.9086708,
0.962707,1.0
0.9191723,1.0
0.9178526,
0.9267228,1.0
0.9461833,1.0
0.9405527,
0.7579758,
0.87037885,
0.95053583,
0.8943486,
0.9808457,
0.83159596,
0.9701341,1.0
0.95569664,
0.8213895,
0.9191273,
0.9575403,1.0
0.572872,
0.9004602,
0.9424194,1.0
0.93582404,
0.96846336,1.0
0.9254054,
0.95236576,
0.9290068,
0.7864202,
0.97746366,
0.93479156,
0.96326715,1.0
0.9780213,
0.83444506,1.0
0.91898763,
0.9434055,0.0
0.95076495,
0.9004569,
0.9503308,
0.953128,
0.96928823,
0.92719114,
0.8446213,1.0
0.94164896,
0.9728266,
0.86756516,1.0
0.96241,
0.9723485,
0.7042946,1.0
0.9646833,
0.7910094,1.0
0.68638164,1.0
0.9597596,
0.94741964,
0.78854203,
0.94894505,
0.9417993,1.0
0.91399693,
0.8526045,
0.97835815,
0.9144743,
0.9544926,
0.9132753,
0.9438305,
0.92777616,
0.9472534,
0.93458545,
0.926811,1.0
0.91926795,
0.9585941,
0.9508807,
0.9449063,
0.9403846,
0.7971464,
0.87364495,
0.86269337,
0.9488142,1.0
0.8972574,
0.9594835,
0.8368928,
0.78155065,
0.91815203,
0.85080105,
0.92335296,
0.9572626,1.0
0.97134215,
0.9504512,
0.95246774,
0.91275597,
0.9699111,
0.8505133,
0.8650712,
0.8628571,
0.97755426,1.0
0.92135984,
0.9307194,
0.91732013,
0.9044838,1.0
0.9650706,
0.91826874,1.0
0.8994714,
0.86766124,
0.9756144,
0.7624475,1.0
0.91604334,
0.9345236,1.0
0.9539399,
0.8860195,
0.88993603,
0.9590214,
0.96970516,
0.9452969,
0.91179687,1.0
0.80323815,
0.81098694,1.0
0.97477096,
0.8826599,
0.9657309,1.0
0.9732152,
0.9682538,1.0
0.9673455,
0.9522012,
0.9002282,1.0
0.91738784,
0.9240297,
0.9084373,
0.7682743,
0.9533077,
0.97491145,
0.8625496,
0.96231294,1.0
0.9675937,
0.9748276,
0.9389371,
0.97374505,
0.97744775,
0.9544193,1.0
0.91355455,
0.94799083,1.0
0.9403348,
0.94021356,
0.7827365,
0.9644518,
0.94683707,
0.8865453,1.0
0.95264965,
0.94495326,
0.89114785,
0.82837826,1.0
0.9590874,
0.88946813,
0.9702271,
0.89308405,
0.92814124,
0.976953,
0.9615168,
0.87423825,
0.96693915,
0.93757236,1.0
0.9263484,
0.94707245,1.0
0.9653023,
0.9305843,
0.9770371,1.0
0.9562941,
0.9152381,
0.96322024,1.0
0.9222787,
0.8901012,1.0
0.94733983,
0.9473715,1.0
0.96697795,
0.91140085,
0.92088664,
0.80613256,
0.9764879,
0.80337393,
0.9522087,
0.94847137,
0.8949859,
0.9486049,
0.9236657,
0.8017227,1.0
0.9684691,
0.9245073,1.0
0.9185053,
0.95372367,
0.94935787,1.0
0.8946944,
0.9683318,
0.9448525,
0.8714173,
0.9478067,
0.93411744,
0.9634358,
0.7764798,
0.9606908,
0.9285943,1.0
0.9422514,
0.90486264,
0.94515437,1.0
0.9009178,
0.8121761,
0.9700537,
0.9615019,0.0
0.97789705,
0.88567793,
0.9428805,
0.963322,
0.8936845,1.0
0.8513057,1.0
0.8855876,
0.88379043,
0.9580443,
0.76350653,
0.97591066,1.0
0.90744364,
0.8600101,
0.88069004,
0.96120805,
0.9313176,
0.9489919,
0.8495974,
0.91628873,1.0
0.94470894,
0.9410366,
0.86289144,
0.94406295,
0.81855786,
0.96637505,1.0
0.78488374,
0.9322261,
0.9613449,
0.96545637,
0.96419483,
0.9648999,
0.91499466,
0.9174908,
0.94751674,
0.9170886,
0.90259385,
0.91344047,
0.97349143,1.0
0.87601817,
0.9627367,
0.9885926,1.0
0.9394629,
0.95347464,
0.9540431,
0.9168093,1.0
0.9228693,1.0
0.9460138,
0.95789516,1.0
0.9615236,
0.8510403,
0.96927893,1.0
0.87844133,
0.9696205,
0.90816104,
0.84475803,
0.9256414,1.0
0.9050429,1.0
0.78729355,
0.8986995,
0.8191859,
0.9005009,1.0
0.9486933,1.0
0.97941625,
0.9658726,
0.82750934,1.0
0.838177,
0.93516713,
0.8431091,1.0
0.96647257,
0.9569174,
0.9603258,
0.860594,
0.9566543,
0.9255281,
0.9256812,
0.80992526,
0.9403963,
0.74762464,
0.96080875,
0.9742803,
0.8653324,1.0
0.96420336,1.0
0.92850345,
0.8177248,
0.9370622,1.0
0.9518882,
0.9411038,
0.93494946,
0.7850953,1.0
0.87800765,
0.8687609,
0.9441124,
0.88814014,
0.94072485,
0.9694947,1.0
0.952485,1.0
0.9408128,1.0
0.9675611,
0.90791166,1.0
0.93948776,
0.82495064,
0.92253184,1.0
0.88967633,
0.9363956,
0.92410463,1.0
0.90856725,
0.92712206,
0.95646125,
0.9617367,
0.93157536,1.0
0.9605283,
0.91367644,
0.86946654,
0.9545679,1.0
0.9365613,1.0
0.932462,
0.9443084,
0.97286385,
0.9700492,
0.84957576,
0.9712011,
0.95409507,1.0
0.94119656,
0.92504215,
0.93696445,
0.86733073,
0.967612,
0.97884643,
0.88073224,
0.8714365,
0.93334323,
0.9458491,1.0
0.84886104,1.0
0.9125342,
0.8786942,
0.83239144,
0.92825305,
0.9184447,
0.96332675,1.0
0.95581347,
0.9518963,
0.87172073,1.0
0.9734181,
0.95556426,
0.83481073,
0.80935514,
0.9500445,
0.9824139,1.0
0.9739401,
0.9596194,
0.9009436,
0.8471809,
0.94827193,
0.94440174,1.0
0.938347,0.0
0.865561,1.0
0.94765157,1.0
0.9543283,
0.80882937,
0.91445047,
0.96813744,
0.95308197,
0.89084375,1.0
0.9237632,1.0
0.9306657,
0.92505634,
0.92618424,
0.9159448,
0.8486855,1.0
0.8190466,1.0
0.70795655,
0.83343726,
0.93261135,1.0
0.951429,
0.96190953,
0.8581236,
0.97765917,1.0
0.8648933,
0.92737156,1.0
0.9456095,
0.8824562,1.0
0.9264873,
0.82890546,
0.95269334,
0.5892579,
0.8687758,
0.8588154,
0.82761216,
0.80561286,
0.94661516,
0.6278526,1.0
0.95414966,
0.95304143,0.0
0.9602341,
0.9444982,
0.96382415,1.0
0.942385,1.0
0.9639223,
0.84783274,
0.9454165,
0.9395353,1.0
0.9773761,
0.9279024,
0.9032342,1.0
0.92113954,
0.87808585,1.0
0.9548254,1.0
0.8848149,
0.8479486,
0.97394514,
0.8107619,1.0
0.89965546,
0.88042486,1.0
0.9272921,
0.95786566,
0.9562636,
0.93162245,
0.94391674,
0.8857153,1.0
0.97168577,
0.9315731,
0.92961246,
0.97394174,
0.94940734,
0.98027176,1.0
0.9412298,
0.76927507,
0.94072556,1.0
0.94987166,1.0
0.9498237,
0.94571304,
0.94741964,1.0
0.9203073,1.0
0.92925924,
0.9587788,
0.9421053,
0.8555887,0.0
0.97143877,1.0
0.94611377,1.0
0.9384591,1.0
0.96016,
0.9625172,
0.89303005,
0.9196071,
0.9502323,
0.94340414,1.0
0.9303203,
0.8930635,
0.9146325,
0.9750582,
0.9082267,
0.97273785,
0.91835266,
0.9720534,1.0
0.9634427,
0.84806645,
0.81623,
0.96382403,
0.8848219,
0.9408293,
0.9297981,
0.96876156,
0.96470433,
0.95915234,
0.9827042,1.0
0.9670067,
0.9513687,
0.9463666,
0.9561816,1.0
0.8124642,
0.95515656,
0.94316757,
0.92746323,1.0
0.96291995,
0.96980125,
0.9304969,
0.9419761,
0.89940894,
0.89365554,
0.9689473,1.0
0.9477051,1.0
0.8854161,
0.9227468,
0.8456984,
0.90898293,
0.95258605,
0.8456996,
0.9658778,
0.9380586,
0.92657244,
0.9445962,
0.9399424,
0.9237448,1.0
0.88610256,
0.9289704,
0.9604204,
0.6997787,
0.93201196,
0.9536956,
0.7945887,1.0
0.9309563,
0.9457305,
0.91269696,
0.94746494,
0.7077598,
0.983108,1.0
0.9512712,
0.9407243,1.0
0.96538514,1.0
0.9146325,1.0
0.9625994,
0.95959777,
0.93785685,
0.9558187,
0.96574944,1.0
0.8846783,
0.9731688,
0.76808363,
0.9242195,
0.9023352,
0.9696176,
0.970446,
0.92860365,1.0
0.9222645,
0.97489583,
0.9641339,1.0
0.9318344,1.0
0.9420761,
0.97222114,
0.9222547,1.0
0.919952,1.0
0.8859588,
0.90843415,
0.94060904,1.0
0.9127542,
0.9314257,
0.9181167,
0.9764029,1.0
0.9145382,
0.94870615,1.0
0.87626475,
0.8494559,
0.91316533,1.0
0.8322916,1.0
0.72532773,
0.96146387,
0.9709358,
0.9685353,
0.85420316,
0.97900546,
0.85881406,
0.98188525,
0.8689384,
0.9353493,1.0
0.9698467,
0.8362884,
0.9722826,
0.94608283,
0.797175,
0.8707136,1.0
0.90589786,
0.973691,
0.93286026,
0.91487116,
0.9498609,
0.9360332,
0.97030365,
0.827239,
0.8077987,
0.81238645,
0.9192485,
0.82403743,
0.82917374,1.0
0.96910524,1.0
0.9572548,1.0
0.8400626,
0.9592956,
0.9602617,
0.95687866,1.0
0.8314958,
0.86520207,
0.9697304,
0.87987274,
0.97475976,
0.80663973,
0.85285455,
0.93078536,
0.92063046,
0.98338366,1.0
0.96270156,
0.9221432,
0.9314827,
0.9651312,
0.9081929,1.0
0.9645107,
0.9757237,
0.81843174,
0.9626143,
0.9743997,
0.92104965,
0.71311015,
0.6597017,
0.93863696,
0.8989574,
0.9608341,
0.9637759,
0.7356862,1.0
0.93922174,0.0
0.85577965,
0.94929075,
0.8118553,
0.91950697,
0.8073197,
0.87648875,
0.96845084,
0.9739144,1.0
0.97406816,
0.85195094,
0.9475073,
0.966741,
0.94883096,
0.9388125,
0.9234062,
0.9353983,
0.9619082,
0.9684027,
0.9340608,
0.89423513,
0.8339266,
0.9212637,0.0
0.95580465,
0.9393054,1.0
0.9364981,
0.90604424,1.0
0.8730802,
0.9755493,1.0
0.75517064,
0.9682123,
0.9485652,
0.94700444,0.0
0.9646908,
0.902744,1.0
0.93334824,
0.8482581,0.0
0.86916536,
0.91936487,
0.9525272,
0.90215236,1.0
0.9302722,
0.9023034,
0.9487938,
0.98199385,
0.9201107,
0.95871633,
0.96586186,1.0
0.9768127,
0.9473985,1.0
0.9083578,
0.955412,
0.97410065,
0.9721433,
0.9444389,
0.9008237,
0.9494588,
0.90080065,1.0
0.9759746,1.0
0.9579606,
0.91990346,1.0
0.93848574,1.0
0.7876145,
0.9525692,
0.91789556,
0.9182613,
0.96371067,1.0
0.941272,1.0
0.9044079,1.0
0.9286859,
0.90920013,1.0
0.9376122,
0.8361497,
0.96914905,1.0
0.9521836,
0.9400991,
0.9654957,
0.8334276,
0.96758693,
0.95758474,0.0
0.9687182,
0.9365523,
0.95262337,
0.9312311,
0.9720792,1.0
0.94486576,1.0
0.93405104,
0.953868,
0.9362783,1.0
0.9675126,
0.9534574,
0.9399008,
0.9298366,
0.96391845,
0.9124908,
0.9680604,
0.9520172,
0.9109593,1.0
0.95335954,
0.94608337,
0.92156297,
0.9652186,
0.95949876,1.0
0.815299,
0.94281673,
0.9451662,
0.9425934,1.0
0.9187893,
0.84680235,1.0
0.96988577,
0.91904235,
0.6746894,1.0
0.8389759,1.0
0.9229949,
0.9326007,0.0
0.82584906,
0.9644073,
0.90586317,1.0
0.9404392,
0.8403713,
0.9777019,1.0
0.948439,
0.9667585,
0.9201411,
0.9611453,
0.9361364,0.0
0.9735025,1.0
0.95643127,1.0
0.9597021,
0.92027,1.0
0.9535332,
0.90738916,
0.955418,
0.9399412,
0.93565184,
0.9657421,
0.9311929,
0.85868084,
0.96283364,
0.965643,1.0
0.954252,
0.8960727,1.0
0.9297092,
0.9342849,1.0
0.9554756,1.0
0.94972354,
0.95184964,
0.97032523,
0.95193744,1.0
0.9319582,
0.9595406,
0.93162596,
0.8272475,
0.9109891,
0.9336022,
0.96457267,
0.9323973,
0.98550767,1.0
0.961787,
0.97431225,
0.9534328,
0.96842706,
0.8923677,
0.73672074,
0.94981796,
0.9046516,1.0
0.96169186,
0.9571569,
0.90013224,
0.9219076,
0.92121726,
0.8716736,
0.9526632,
0.8562506,
0.9613721,
0.9414734,1.0
0.87031704,
0.90286344,
0.8937231,
0.9703711,
0.79788303,
0.9482804,
0.9422688,
0.9584161,1.0
0.9644271,
0.98637944,
0.9453673,
0.90300506,
0.93941796,
0.9255539,
0.9707323,1.0
0.9609852,
0.9338746,1.0
0.9571003,
0.96578795,
0.9758021,
0.9257155,
0.9441427,
0.97511965,1.0
0.9114464,
0.9018438,
0.9122803,
0.9719805,
0.95137787,
0.8928539,
0.9561027,
0.9641761,
0.97016,
0.9583941,
0.97414094,1.0
0.95466715,
0.89131373,
0.93634194,
0.9511975,
0.91532487,
0.9662498,1.0
0.9624167,
0.9536898,1.0
0.972694,
0.9760631,1.0
0.9465185,
0.62497187,1.0
0.9722126,
0.95905626,1.0
0.7083919,
0.89897376,
0.8405795,
0.96077704,
0.93065697,
0.78942037,
0.9294658,
0.8100864,
0.9165002,
0.9530434,
0.90418977,
0.9162203,1.0
0.9219521,
0.97818327,
0.92044926,
0.9077361,
0.9722296,
0.94372666,
0.90271187,
0.9229751,
0.9673053,
0.956996,
0.9154674,
0.8910235,
0.9521008,
0.94063866,1.0
0.8213902,
0.9722892,
0.933614,
0.92219555,
0.9179007,
0.9662514,
0.9366165,
0.81986463,1.0
0.83701473,1.0
0.9183027,0.0
0.8739998,
0.85381174,1.0
0.96494716,
0.9682054,
0.9735728,
0.8585102,
0.9839707,
0.9665122,1.0
0.91213465,
0.9791461,
0.93707657,1.0
0.92097807,1.0
0.9300248,
0.96414423,
0.95817155,
0.9297639,1.0
0.9601888,
0.8168338,
0.9657093,1.0
0.9379895,
0.9527054,
0.95634013,
0.96678644,
0.90541154,0.0
0.92437583,
0.9307303,
0.91008365,
0.8090211,
0.96287066,
0.95691544,
0.86060095,
0.94708604,
0.9264286,1.0
0.9340494,1.0
0.9425446,
0.9642411,
0.9457136,
0.96611637,
0.9260177,
0.9676607,
0.9538006,
0.88294697,
0.8589615,
0.95071554,
0.9107149,
0.88694024,
0.9673318,
0.9560154,
0.9451661,
0.9620995,
0.9404034,
0.9232388,
0.9363325,
0.9150896,0.0
0.88570064,
0.97029185,
0.97191113,
0.7798486,
0.8825671,
0.964318,
0.92097723,1.0
0.95947516,
0.80455476,
0.95016396,
0.8362932,1.0
0.9250428,
0.86335427,1.0
0.941426,
